ID,Borough,Ward,Constituency,Turnout,Ward Level Electorate,Winner,Sadiq Aman Khan - Labour Party,% Children aged 0-15,% Working-age 16-64,% Older people aged 65+,Median Age 2013,Population density 2013,% BAME 2011,% Not Born in UK 2011,General Fertility Rate 2013,Male life expectancy 2009_13,Female life expectancy 2009-13 ,% children in reception obese 2011_14,% children year 6 obese- 2011_14,"Rate Ambulance Incidents per 1,000 population - 2014",In employment (16-64) 2011,Number of jobs in area - 2013,Rate new migrant workers - 2011/12,No properties sold 2014,Median Household income 2012/13,% semi-detached houses 2011,% Households Private Rented 2011,% dwellings CT bands A or B 2015,"% dwellings CT bands F, G or H - 2015",Rate Claimant Housing Benefit 2015,Rate JobSeekers Allowance 2015,% dependent children in out-of-work households 2014,% Households No adults Employment dependent children 2011,% Lone parents no employment 2011,Average GCSE capped point scores 2014,% No qualifications 2011,% Level 4 and above qualifications 2011,Crime rate 2014_15,% area that is open space - 2014,Average Public Transport Accessibility score 2014,Turnout at Mayoral election 2012
367,Redbridge,Church End,Havering & Redbridge,"3,433","7,360",Zac Goldsmith,1211,19.4857575,68.15393664,12.36030586,35,7966.7,26.5,22.1,61.42857143,80.08771711,85.75790621,7.874015748,15.60283688,81.86749959,6381,4500,19.60784314,212,45410,26.8,26.1,10.83172147,13.92649903,5.145159624,1.06202209,5.576923077,2.233849869,39.46188341,343.699359,12.3,46.3,60.9632873,4.848017349,2.749742798,37.54666667
368,Redbridge,Clayhall,Havering & Redbridge,"4,065","8,587",Sadiq Aman Khan,1851,19.54488548,65.05633699,15.39877752,36,5480,71,38.8,51.57894737,83.01368634,85.56743841,6.904761905,23.14487633,103.8194956,5723,3700,22.98136646,132,41450,48.7,13,4.634146341,26.34146341,3.707995365,1.342175904,4.383561644,3.169185763,40.80717489,372.2296651,17,34,53.99061033,22.00399806,2.326354805,41.32673009
369,Redbridge,Clementswood,Havering & Redbridge,"3,278","8,193",Sadiq Aman Khan,2217,27.9463864,64.69059991,7.363013699,29,12423.1,84.2,55.6,90.95890411,79.03813408,83.63278351,10.93544137,20.87542088,173.9017753,5459,8500,115.3005464,141,30230,12.4,41,19.74522293,0.212314225,11.44803522,3.336113428,15.51020408,10.80351114,64.92027335,330.4644578,18.6,32.4,136.6618759,7.052751243,3.362591529,27.57916241
370,Redbridge,Cranbrook,Havering & Redbridge,"3,566","8,110",Sadiq Aman Khan,1990,21.63443449,65.62570547,12.73986003,33,5562.5,75.4,44.5,77.14285714,79.89335212,82.46139244,12.2,18.65671642,114.6079403,5349,3200,54.97076023,102,38290,27.8,25,14.84184915,14.35523114,6.062939082,1.923693492,9.230769231,4.925373134,46.84684685,355.0882759,17.6,37.2,72.95845001,39.88257735,3.766081085,31.80567189
371,Redbridge,Fairlop,Havering & Redbridge,"3,121","7,895",Zac Goldsmith,1045,20.84365325,65.24767802,13.90866873,36,3611.1,34.9,25.1,78.18181818,79.64592054,84.33693698,11.30820399,26.47058824,106.8006182,5906,3000,27.65957447,218,37560,28.8,18.4,9.88372093,12.20930233,7.791053619,1.870977399,11.36363636,5.416834474,48.72389791,324.2585714,21.2,25.5,57.70269228,48.43822034,2.815146142,34.81246027
372,Redbridge,Fullwell,Havering & Redbridge,"3,436","7,954",Zac Goldsmith,1352,20.90176399,63.29835766,15.79987835,37,6045.5,48.5,29.6,71.69811321,83.97816635,85.1240411,9.795918367,26.26459144,118.4479238,5407,2000,26.49006623,168,35690,43.7,14.5,15.12096774,8.064516129,9.272173657,2.190491644,13.33333333,6.223805532,49.14004914,332.9598802,23.4,26.5,55.353902,23.6800962,2.351797678,33.40460319
373,Redbridge,Goodmayes,Havering & Redbridge,"3,306","7,897",Sadiq Aman Khan,1976,25.30928603,66.21702191,8.473692055,31,8437.5,75.2,46.3,84.91803279,78.78730486,83.99399739,13.02876481,22.49488753,113.1784086,5407,2300,69.42675159,117,33820,22.1,32.1,17.83295711,0.902934537,10.69592724,3.001579779,15.97402597,8.201438849,52.71317829,318.7120253,18.1,31.4,70.32181168,27.70245086,3.666394695,29.07758828
374,Redbridge,Hainault,Havering & Redbridge,"2,641","7,807",Zac Goldsmith,899,22.67797861,63.26816673,14.05385467,36,2410.7,29.8,22.2,64.82758621,77.52484161,82.3293388,9.734513274,26.171875,119.1831777,5304,3500,22.44897959,192,31520,34.8,12.3,17.03703704,1.481481481,14.22059261,2.894821486,19.45205479,7.834973505,49.47049924,304.6393939,28.9,20.4,60.38521603,62.60602951,2.355154019,23.47387481
375,Redbridge,Loxford,Havering & Redbridge,"3,427","8,574",Sadiq Aman Khan,2427,29.19254658,63.93562959,6.871823828,28,13423.1,83.5,53.2,94.63414634,76.39364936,81.25921103,11.82147165,25.70621469,144.716019,5618,3200,96.09756098,179,28500,12.2,32.7,16.34241245,0,16.59457661,4.149377593,20.43478261,15.27151539,66.82520809,339.7470588,20.1,31.1,86.20788943,16.82666677,3.368756995,29.59717919
376,Redbridge,Mayfield,Havering & Redbridge,"3,594","8,354",Sadiq Aman Khan,1968,24.4269341,63.76074499,11.81232092,32,7394.7,73.3,41.1,88.66666667,81.19030136,83.36416944,12.62798635,23.11827957,99.26729604,5561,2100,52.2875817,134,35630,26.6,18.8,6.136363636,10.45454545,7.745940783,2.306982467,11.29411765,6.154568945,42.93333333,338.6118557,20.5,29.9,52.53390435,14.27420421,2.721062085,31.97326767
377,Redbridge,Monkhams,Havering & Redbridge,"3,384","6,729",Zac Goldsmith,791,16.50357546,61.69552126,21.80090327,44,3451.6,21.1,18.8,60,82.13202784,84.03106026,7.522123894,12.31527094,96.50296197,4950,3100,8.461538462,198,48780,27.3,12.5,4.677060134,51.89309577,3.224336334,0.761469636,4.222222222,1.192424597,26.31578947,369.7776316,15,41.6,48.0787254,30.98404741,2.571455602,40.99927589
378,Redbridge,Newbury,Havering & Redbridge,"4,406","9,931",Sadiq Aman Khan,2568,24.80806692,65.38329323,9.808639853,31,8309.5,77.2,47.5,67.59493671,80.85943386,87.44570308,14.88764045,22.375,91.64327854,6931,3600,52.47524752,115,35550,17.8,26.4,10.80074488,0.931098696,9.222107684,2.308172177,10.56074766,6.979405034,47.48953975,347.6247899,17.4,33.4,54.92795389,21.38865118,3.126095294,33.45714006
379,Redbridge,Roding,Havering & Redbridge,"3,790","7,455",Sadiq Aman Khan,1620,23.25025878,65.75364281,10.99609842,35,5434.8,37.2,28.2,63.50877193,81.50753361,85.04589759,8.935361217,21.28146453,77.16660071,5951,2100,21.56862745,254,41040,31.1,18.7,17.79141104,5.521472393,7.986477921,1.88423274,10.3125,4.380182862,39.43298969,330.1154545,15.9,37,50.30487805,35.71517278,2.480948565,34.03079353
380,Redbridge,Seven Kings,Havering & Redbridge,"3,703","8,784",Sadiq Aman Khan,2166,24.87758834,66.12589228,8.996519379,31,7809.5,76.7,47.6,84.65753425,79.89963048,83.51471005,8.854961832,26.11464968,139.3167269,6066,6800,74.05405405,126,34480,20.4,32.7,21.5885947,1.83299389,9.993343318,2.904620373,12.77777778,8.254766394,59.78021978,332.2447674,18.4,31.7,87.34828981,21.39560198,3.112965577,30.3190914
381,Redbridge,Snaresbrook,Havering & Redbridge,"3,686","7,482",Zac Goldsmith,1427,17.82284768,65.35596026,16.82119205,38,6100,30.2,27.2,62.59259259,79.84069231,85.00953835,5.555555556,13.79310345,132.8401151,6214,3300,20.77922078,254,45160,19.8,24.4,13.79310345,24.31941924,6.494644596,0.880669309,5.777777778,1.821527139,34.80392157,370.85,14.9,50.1,51.82499794,12.56456497,3.619940558,40.33264033
382,Redbridge,Valentines,Havering & Redbridge,"3,403","8,083",Sadiq Aman Khan,2166,26.24259764,64.94776765,8.809634706,31,9900,77.6,50.3,98.23529412,78.58367683,83.62711371,9.745127436,24.55752212,141.395664,5758,4800,78.16091954,119,34900,13.1,42.2,39.3638171,3.37972167,12.99301841,3.119558909,11.86046512,7.483277592,53.80952381,341.0123188,16.6,36.9,104.4644672,13.31463039,4.536445816,28.90266299
383,Redbridge,Wanstead,Havering & Redbridge,"4,132","7,578",Sadiq Aman Khan,1808,20.04612231,63.49504612,16.45883157,40,2278.8,30,22.8,71.55555556,79.9681217,85.95783612,9.476309227,18.58974359,91.92748418,5688,1100,18.75,141,46370,31.6,13.1,9.361702128,29.78723404,5.880476393,1.308258381,6.49122807,2.540716612,30.97014925,343.9020408,15.2,45.3,71.82273538,66.47893425,2.498072591,43.45892203
384,Lambeth,Bishop's,Lambeth & Southwark,"2,418","8,536",Sadiq Aman Khan,1136,10.90509666,80.92267135,8.172231986,31,7066.7,42,43,33.23076923,79.12971971,83.21129157,15.6097561,22.22222222,370.850279,5119,43400,54.48275862,97,40360,1.6,33.9,26.19047619,29.56349206,11.9649699,2.632919993,17.85714286,3.763676149,47.01754386,324.8346939,14.5,47.2,243.593354,31.60127554,7.584362548,33.17528296
385,Lambeth,Brixton Hill,Lambeth & Southwark,"4,289","10,205",Sadiq Aman Khan,2605,16.01679664,77.30653869,6.676664667,31,14863.6,41.5,37.4,48.4,76.23242259,81.36753433,9.905660377,20.23460411,123.7370663,9214,3900,55.28846154,271,39050,4.5,31.9,25.51020408,4.810495627,12.64080992,3.006106153,24.72727273,5.377136123,41.16743472,312.4784314,13.8,49.6,91.54629122,13.06310716,4.889082904,34.34133808
386,Lambeth,Clapham Common,Lambeth & Southwark,"3,308","8,163",Sadiq Aman Khan,1498,15.81846222,77.10949548,7.0720423,31,10192.3,24.3,33.5,47.95180723,78.51509777,83.022953,12.74509804,20.23121387,112.0843345,8007,8200,40.65420561,243,49520,8.7,32.4,21.52777778,24.47916667,9.365480024,2.059904242,15.86956522,3.804247461,51.28205128,296.1657895,8.3,63.3,85.64363854,27.87181234,4.098256637,31.66686696
387,Lambeth,Clapham Town,Lambeth & Southwark,"3,488","9,144",Sadiq Aman Khan,1742,14.33964808,78.92536911,6.734982809,31,13045.5,29.3,35.2,32.44444444,74.52824963,80.69436259,12.02749141,24.45414847,143.2173121,8628,6200,45.81497797,243,44960,4.8,33.8,15.7814871,15.47799697,11.37561911,2.387726072,19.36170213,4.36610608,49.66740576,311.4953125,10.9,59.7,142.481671,13.06926994,5.065019674,31.0281781
388,Lambeth,Coldharbour,Lambeth & Southwark,"3,332","10,524",Sadiq Aman Khan,2305,20.24115664,73.66706669,6.091776673,30,14333.3,62.1,43.7,54.52631579,76.72091527,86.52208918,12.92407108,24.34325744,200.5231556,7874,5500,55.60747664,119,32220,5.2,21.5,35.68521031,2.306648575,22.00516034,5.6114957,27.56097561,9.694163861,51.66666667,305.5961538,17.6,36.8,180.8646268,14.42635265,5.442072324,33.31667333
389,Lambeth,Ferndale,Lambeth & Southwark,"4,060","10,301",Sadiq Aman Khan,2305,12.47715365,81.63762642,5.885219934,30,17555.6,40.4,41.7,35.96153846,77.08131182,84.47361894,15.2173913,32.60869565,141.4324569,9406,4600,64.1025641,240,39480,3.3,34.2,30.3649635,6.131386861,13.72018512,3.009301477,25.23809524,5.157462346,51.84501845,313.0010582,13.3,52.9,145.6316782,10.26715641,6.274674117,29.65679085
390,Lambeth,Gipsy Hill,Lambeth & Southwark,"3,615","8,954",Sadiq Aman Khan,2102,22.7305372,68.88106866,8.38839414,33,8625,44.9,30.6,80.27777778,78.25923795,82.10264935,13.29365079,27.4559194,116.7152092,6633,2000,20.64220183,283,36650,15,24.1,24.65543645,4.134762634,19.32069219,4.068716094,23.97435897,8.007386268,47.85133566,314.2944882,18.4,39.3,79.60631061,25.68335795,3.703711979,33.77345379
391,Lambeth,Herne Hill,Lambeth & Southwark,"5,088","10,246",Sadiq Aman Khan,3028,18.99974385,73.39267418,7.607581967,33,7700,39.6,35.3,60.47058824,77.94171348,84.99749589,9.929078014,19.54022989,125.1021049,8459,12000,53.96825397,204,41700,9.3,29,25.03725782,11.92250373,13.57409714,3.266618272,16.41791045,5.132145052,44.97444634,324.4942623,12.2,52,92.35255995,37.8977173,4.527890261,40.32571955
392,Lambeth,Knight's Hill,Lambeth & Southwark,"3,726","8,929",Sadiq Aman Khan,2254,22.60418036,68.187196,9.208623636,33,9966.7,47.7,35.3,70.54054054,76.52986662,80.6411093,9.074410163,21.33333333,121.155216,6876,2700,35.82887701,227,36950,20.2,24.8,20.41800643,7.234726688,16.45842309,4.04732254,20,7.474014189,46.47887324,322.1412162,15.9,38.2,74.64376082,13.34456064,4.068327979,34.21082236
393,Lambeth,Larkhall,Lambeth & Southwark,"4,060","11,029",Sadiq Aman Khan,2329,16.02802959,77.57633057,6.395639842,30,16181.8,43.3,42.2,36.14678899,75.4991437,80.47025909,10.78838174,28.57142857,124.3921017,9777,4700,58.68725869,249,37260,3.5,30.3,36.35204082,5.739795918,14.80053191,3.60566353,25,7.216638749,50.43263288,308.9,13.9,48.5,92.77425865,20.04124591,5.189164651,28.61230329
394,Lambeth,Oval,Lambeth & Southwark,"3,804","9,111",Sadiq Aman Khan,2057,13.71438897,79.25676083,7.028850208,31,12269.2,36.9,42.6,37.33333333,79.00119881,81.81553277,9.872611465,25.22255193,156.5300896,8847,12700,60.0877193,276,39200,1.8,34.7,30.36175711,18.60465116,13.45496838,2.925716553,22.15686275,4.769384549,47.06959707,321.5030928,13,51.6,127.4179458,24.91663648,6.869970965,34.21656583
395,Lambeth,Prince's,Lambeth & Southwark,"4,217","7,438",Sadiq Aman Khan,2311,16.50327858,74.34266052,9.154060897,33,12458.3,43.4,38.5,47.27272727,77.89502682,84.4006187,10.02506266,23.89937107,169.2163178,7480,15600,61.76470588,213,37600,1.7,20.4,35.92105263,14.73684211,17.82864512,3.917050691,24.13793103,6.541778174,47.61904762,333.5207921,16.3,46.5,119.2629816,20.6573462,6.302998416,37.80008278
396,Lambeth,St Leonard's,Lambeth & Southwark,"3,942","9,518",Sadiq Aman Khan,2139,18.34023805,74.00539225,7.654369698,32,10642.9,38.9,40.4,67.44186047,79.7429787,85.65994361,8.785529716,20.91254753,117.6178043,8292,3700,58.79396985,415,39880,10.9,44.7,20.06033183,15.08295626,13.73526387,2.987734563,14.74576271,4.444085326,45.45454545,341.06875,12.6,46.3,103.9743075,12.1226243,5.890588864,29.89323843
397,Lambeth,Stockwell,Lambeth & Southwark,"3,753","9,285",Sadiq Aman Khan,2126,18.40639539,74.45776817,7.135836446,32,16777.8,44.3,44.9,46.83544304,78.79807974,81.94652565,15.03267974,25.66964286,118.6352049,7863,2800,70.75471698,124,35050,3.3,27.3,43.16109422,7.750759878,16.78232432,3.593596864,25.53846154,7.110627042,49.40239044,313.6672131,16.2,41,83.7077167,13.24082433,5.356599485,34.42692348
398,Lambeth,Streatham Hill,Lambeth & Southwark,"4,153","9,535",Sadiq Aman Khan,2272,17.98732171,73.85103011,8.161648177,33,11307.7,37.9,37.8,65.36585366,77.14560849,81.14534917,13.20293399,20.87227414,103.5401104,7798,1800,48.59813084,278,39250,15.3,32.1,22.44582043,11.14551084,13.41043307,2.994676131,15.90163934,4.983606557,44.32624113,316.4956897,13.5,46.4,76.94391764,14.14948028,5.256715337,32.77131576
399,Lambeth,Streatham South,Lambeth & Southwark,"3,667","8,662",Sadiq Aman Khan,2137,20.03793524,68.81181412,11.15025064,33,8558.8,52.5,44.5,70,81.24113049,84.35208682,9.513742072,23.86634845,105.012085,6900,1500,59.31372549,181,36710,19.8,28.8,10.47794118,10.84558824,11.58102428,3.445195866,16.02941176,5.757009346,41.12149533,327.6622378,17,34.8,74.85788645,25.99659433,4.052578119,33.10803199
400,Lambeth,Streatham Wells,Lambeth & Southwark,"4,016","9,565",Sadiq Aman Khan,2195,19.8387731,71.85738629,8.303840608,32,10066.7,43.1,41.2,60.47619048,78.20707289,80.62435877,9.589041096,20.9439528,105.3099593,8008,2700,42.15246637,298,38270,14.5,35,20.83333333,8.950617284,13.00552575,2.893960904,17.63888889,5.62908627,43.36973479,310.9723214,13.9,42.6,72.73087594,18.2951831,4.44762756,32.2782759
401,Lambeth,Thornton,Lambeth & Southwark,"3,613","8,151",Sadiq Aman Khan,2051,19.85430653,72.51106985,7.634623625,31,12045.5,40.5,37,65.45454545,81.26714444,87.49324769,9.74025974,26.57534247,93.80558348,6647,1600,50.26455026,166,41880,5.9,21.2,31.08348135,9.058614565,12.15343714,2.437772646,16.875,6.433095804,48.16753927,319.1690217,14.2,47.8,55.17552432,22.376093,3.544981083,37.60401371
402,Lambeth,Thurlow Park,Lambeth & Southwark,"4,108","8,601",Sadiq Aman Khan,2248,22.69956459,67.70682148,9.593613933,34,9133.3,36.3,30.3,65.07462687,80.47588438,83.8066947,8.878504673,18.18181818,108.2756632,7074,2300,35.07853403,220,41600,13.6,29.3,19.86863711,13.79310345,13.18720805,2.770935961,16.41791045,5.628517824,45.67062818,304.7932584,12.7,50.3,73.24701775,19.74850767,5.027070009,39.44035701
403,Lambeth,Tulse Hill,Lambeth & Southwark,"4,265","10,103",Sadiq Aman Khan,2756,20.27799988,73.06107387,6.660926256,31,16000,52.6,38.6,57.11111111,78.90788411,83.39560099,13.58695652,27.09551657,102.8113456,8054,1800,48.55769231,167,35610,6.1,24.8,40.76246334,7.038123167,17.27032489,4.571064101,25.54054054,8.411356086,48.72318693,291.9833333,14.7,42.7,80.30011781,16.5953466,4.363247102,35.74228566
404,Lambeth,Vassall,Lambeth & Southwark,"4,082","9,867",Sadiq Aman Khan,2451,16.52881964,76.3159582,7.155222158,31,13590.9,52.7,40,47.34177215,78.5574538,85.02219626,15.38461538,27.73109244,135.3261967,7157,3400,49.29577465,313,34830,6.1,22,31.12676056,6.478873239,19.20551543,4.962634283,25.34482759,7.21938355,46.03825137,317.2514925,16,41.3,81.0035364,16.7841072,4.402768995,33.11851447
405,Southwark,Brunswick Park,Lambeth & Southwark,"3,505","8,232",Sadiq Aman Khan,2191,19.76281674,73.09958751,7.137595757,32,14833.3,53.3,40.6,72.87671233,76.63139104,84.07507066,11.91066998,27.44479495,128.7234857,6446,6700,56.74157303,162,36310,4.8,20.5,40.82332762,3.773584906,16.34208298,4.024982651,22.54237288,6.023180695,41.32379249,315.9298387,15.2,41.5,104.8103539,7.028499847,4.134815306,36.9729195
406,Southwark,Camberwell Green,Lambeth & Southwark,"3,537","8,910",Sadiq Aman Khan,2363,21.29739893,71.73299906,6.969602006,32,15450,61.1,46.8,65.3164557,74.33781239,80.85859546,16.32270169,31.69164882,145.8935337,6937,5400,75.12690355,113,31840,2.3,18.5,55.69422777,1.404056162,20.89540155,4.619076185,23.46666667,7.048599936,38.0952381,304.3804196,19.3,34.3,111.1613487,1.607834469,5.605164195,33.90779363
407,Southwark,Cathedrals,Lambeth & Southwark,"3,393","9,206",Sadiq Aman Khan,1691,9.929899774,83.1180117,6.952088523,29,9027.8,38.4,40,34.5631068,76.00783822,84.4931959,11.41868512,22.78481013,233.121603,7697,65500,50.71428571,201,40430,1.9,28.7,32.3019802,17.32673267,13.30111368,3.49857685,25.58139535,4.001290739,43.48894349,312.8394366,12.7,45.8,184.906591,15.73092456,7.967475711,29.99903073
408,Southwark,Chaucer,Lambeth & Southwark,"3,386","8,818",Sadiq Aman Khan,1874,14.27335105,80.51554676,5.211102182,29,19750,49.9,45.2,34.85714286,80.87063735,83.65470883,12.79373368,23.26388889,132.8224777,8056,18000,65.36964981,187,37780,0.9,29.7,40.27777778,9.027777778,12.63980389,3.315109922,24.33962264,5.501202887,46.01593625,318.2711111,11.3,48.8,114.4016742,5.580217239,7.222723881,34.20805998
409,Southwark,College,Lambeth & Southwark,"3,538","7,240",Sadiq Aman Khan,1856,20.63973064,67.39057239,11.96969697,36,3687.5,36.6,30.7,77.40740741,80.17768754,86.57686595,14.14790997,24.71910112,108.6129659,5705,1900,25.14619883,205,42600,10.7,20.6,32.59259259,17.22222222,11.85381356,2.948936831,16.12903226,6.03960396,48.90656064,324.0428571,13.6,48.7,73.27403643,43.70372975,3.403230489,40.59226149
410,Southwark,East Dulwich,Lambeth & Southwark,"4,022","8,223",Sadiq Aman Khan,2166,20.02099822,70.88515587,9.093845905,35,12250,28.2,25.9,87.87878788,79.12596075,85.16877854,5.917159763,19.30693069,106.218648,7196,2700,21.08108108,262,48670,13.3,25.8,25.45787546,3.296703297,7.914500289,1.903311762,10.38461538,2.643005475,38.07692308,333.6666667,12.3,56.5,60.31953049,0.730038628,4.106167884,40.65553494
411,Southwark,East Walworth,Lambeth & Southwark,"2,814","7,231",Sadiq Aman Khan,1629,17.78901734,74.43641618,7.774566474,30,11545.5,51.8,43.8,52.95774648,77.46392419,83.15311293,16.35883905,35,206.5075922,5291,4100,65.0273224,98,31010,3.2,27.1,48.36852207,1.535508637,16.9711583,4.127358491,26.48148148,7.417582418,42.59927798,319.5195402,20.8,32.4,159.3484419,24.1212499,5.837957748,34.5139088
412,Southwark,Faraday,Lambeth & Southwark,"2,348","6,574",Sadiq Aman Khan,1474,22.99211393,69.50463211,7.503253962,31,14333.3,60.7,45.9,87.5,79.34158692,83.9689687,19.02985075,30.19323671,122.4749483,5581,1400,67.70833333,83,30760,1.8,16.7,61.17216117,0.549450549,19.33583833,4.914759638,24,8.848146672,44.31654676,319.8929134,21.8,28.6,97.3930533,29.99686787,4.656226401,31.17973723
413,Southwark,Grange,Lambeth & Southwark,"3,541","10,050",Sadiq Aman Khan,1741,14.10154475,80.20786006,5.690595184,30,13750,39.1,38.3,34.95327103,75.43183709,82.18571495,14.28571429,27.14285714,198.6766704,8428,16800,67.47572816,320,38500,1.7,29.8,37.74038462,8.052884615,14.82645436,3.067793201,30.83333333,5.358919687,48.90387858,322.1289617,15.7,46.3,106.2492445,4.458447528,5.088521809,29.63997517
414,Southwark,Livesey,Lambeth & Southwark,"2,991","8,315",Sadiq Aman Khan,1867,22.85961756,68.512226,8.628156439,31,10357.1,62.2,44.3,67.22222222,78.61201795,84.98011603,15.01057082,31.64835165,148.5211268,5742,4000,65.44502618,101,28880,4.7,14.5,46.87975647,0,22.24701053,5.341119499,26.125,9.827213823,46.79487179,314.2777108,23.8,27.9,98.24561404,4.527770359,4.341893724,33.84390956
415,Southwark,Newington,Lambeth & Southwark,"3,997","9,064",Sadiq Aman Khan,2385,16.90404073,75.12405749,7.971901785,31,18562.5,48.2,42.5,50,78.8830498,82.97897195,13.74045802,26.64907652,175.9708738,6957,6900,64.06926407,141,34190,2.8,21.3,46.28099174,2.479338843,18.76365402,4.205719779,26.49122807,7.066276803,45.03816794,319.9704,19.4,37.5,110.3555077,3.697008534,5.764258769,36.41209748
416,Southwark,Nunhead,Lambeth & Southwark,"3,539","8,651",Sadiq Aman Khan,2288,20.72254335,70.29624277,8.981213873,33,10538.5,55.5,39,87.5,76.49773676,78.73970712,14.46540881,24.79564033,149.1916549,6328,1200,51.13636364,171,33540,7.1,18.9,43.27868852,0.491803279,20.23863328,4.838489846,25.96774194,7.173070145,45.12578616,325.3381818,21.1,34.8,68.72400963,20.09055865,4.822169619,34.50789793
417,Southwark,Peckham,Lambeth & Southwark,"3,166","8,854",Sadiq Aman Khan,2199,23.72771053,69.07458024,7.197709228,30,16666.7,70.8,47.6,75.84415584,76.09435985,80.7011446,15.92356688,30.1369863,144.605712,6258,1400,62.92134831,147,30030,6.7,17.4,45.8984375,0.1953125,20.70212578,5.632291806,25.34883721,10.29384924,46.67405765,320.9891192,19.6,30.6,95.67880684,6.965231876,4.064875677,33.85862224
418,Southwark,Peckham Rye,Lambeth & Southwark,"4,208","8,847",Sadiq Aman Khan,2446,21.71125359,69.82091532,8.467831086,34,5847.8,35.8,28.8,79.15492958,79.98884689,83.75325493,9.192825112,19.6875,88.79205658,7263,1400,23,241,42820,13.6,25.6,31.51815182,3.135313531,11.61634757,2.770431936,17.35294118,5.188431201,43.80952381,330.4277228,13.8,49.7,56.50723026,45.70126207,3.455193884,39.88796826
